"report number","date","weather","latitude","longitude"
"MCP2771004P","2025-01-31","Cloudy",39.08760921,-77.07973663
"MCP2335002K","2025-01-30","Clear",39.23289636,-77.28369748
"MCP3426000Z","2025-01-30","Clear",38.96220762,-77.08791712
"MCP27080092","2025-01-30","Clear",38.99958954,-76.99559567
"MCP33860027","2025-01-30","Clear",38.99463083,-77.03636379
"DD55670078","2025-01-30","Clear",39.06978768,-77.16997859
"MCP2601001S","2025-01-30","Clear",38.99298537,-77.02527354
"EJ7871009J","2025-01-30","Clear",39.11580954,-77.20380452
"MCP289200GZ","2025-01-30","Clear",39.01568768,-77.04242697
"MCP94290012","2025-01-30","Clear",38.99235996,-77.01337291
"MCP3038007N","2025-01-30","Clear",38.98782736,-77.02358492
"EJ7888007H","2025-01-30","Clear",39.11573434,-77.23202344
"EJ7903003H","2025-01-30","Clear",39.1427799,-77.19322002
"DD55380052","2025-01-30","Clear",39.06089527,-77.12591082
"MCP3407000T","2025-01-30","Clear",39.23208,-77.23728667
"MCP3258004P","2025-01-30","Clear",39.0383295,-77.06651834
"MCP20520044","2025-01-30","Clear",39.09762546,-77.20056922
"DD5680000F","2025-01-30","Clear",39.07327147,-77.13442923
"MCP2239002T","2025-01-30","Clear",39.0405093,-77.1556252
"EJ7895006W","2025-01-30","Clear",39.11540154,-77.20763595
"MCP320000F3","2025-01-30","Clear",39.02715722,-77.14750437
"MCP29340069","2025-01-30","Clear",38.99846126,-77.11009249
"MCP312900BY","2025-01-30","Clear",39.08375373,-77.07761829
"MCP285900HV","2025-01-30","Clear",39.09844717,-77.20442717
"DD5680000D","2025-01-30","Clear",39.07540736,-77.15256566
"MCP3123007W","2025-01-30","Clear",39.0903,-77.07061667
"MCP3260001L","2025-01-30","Clear",39.02326993,-76.97850382
"MCP3404001T","2025-01-30","Clear",39.03387709,-77.00052111
"MCP2752006Z","2025-01-30","Clear",39.01350911,-77.10865689
"MCP3378001C","2025-01-29","Clear",39.0919585,-77.0704725
"MCP3233005D","2025-01-29","Clear",39.02578832,-76.9676927
"MCP2455007S","2025-01-29","Clear",39.05364247,-77.10131135
"MCP287100BY","2025-01-29","Clear",39.03370583,-77.11095117
"MCP2399009H","2025-01-29","Clear",39.17458333,-77.20448333
"MCP29340068","2025-01-29","Clear",38.98668647,-77.13275988
"MCP3123007V","2025-01-29","Clear",39.08778333,-77.074765
"MCP3258004N","2025-01-29","Clear",39.04603233,-77.04828817
"MCP283200B8","2025-01-29","Clear",38.99992755,-77.07702688
"MCP20520043","2025-01-29","Severe Crosswinds",39.10528976,-77.19643989
"MCP320000F2","2025-01-29","Clear",39.05561903,-77.14944385
"MCP3009008K","2025-01-29","Clear",39.1862748,-77.2314898
"MCP3330002K","2025-01-29","Clear",39.04336083,-77.0548515
"MCP2440002M","2025-01-29","Clear",39.1708715,-77.19023217
"MCP235300D1","2025-01-29","Cloudy",39.01758099,-77.10214079
"MCP3424000Y","2025-01-29","Clear",39.12945667,-77.16919133
"MCP3008004J","2025-01-29","Clear",39.041159,-76.99562983
"MCP20000022","2025-01-29","Clear",39.2193609,-77.24008529
"MCP28930045","2025-01-28","Clear",39.1140083,-77.1869032
"MCP3094005M","2025-01-28","Clear",39.15951114,-77.16109418
"MCP3388001T","2025-01-28","Clear",38.98806717,-77.01216517
"MCP23140047","2025-01-28","Clear",39.07071006,-77.20702109
"MCP3411001M","2025-01-28","Clear",39.04581477,-77.10440004
"DD5670000J","2025-01-28","Clear",39.08134506,-77.14698698
"MCP9406003J","2025-01-28","Clear",39.09557099,-77.04445952
"MCP3339004X","2025-01-28","Clear",39.0795785,-77.08094167
"MCP3450000S","2025-01-28","Clear",39.09375586,-76.93955139
"MCP3080005D","2025-01-28","Clear",39.16246378,-77.27013465
"MCP29340067","2025-01-28","Clear",39.01613837,-77.10010131
"MCP289200GY","2025-01-28","Clear",39.00239721,-77.03491342
"MCP30530089","2025-01-28","Clear",39.04711198,-77.05063968
"MCP3397000V","2025-01-28","Clear",39.05433017,-76.9740835
"MCP3085005T","2025-01-28","Clear",39.03403362,-77.07236626
"MCP3258004M","2025-01-28","Clear",39.04325467,-77.05906267
"MCP2760006B","2025-01-28","Clear",39.1789123,-77.1835143
"MCP27830069","2025-01-28","Clear",39.07805165,-76.97952943
"MCP2445006H","2025-01-28","Clear",39.17540314,-77.23822076
"DD55670077","2025-01-28","Clear",39.100355,-77.19026145
"MCP32680054","2025-01-28","Clear",39.04294639,-76.99174873
"MCP9419005J","2025-01-28","Clear",39.13302667,-77.12178167
"MCP2837006R","2025-01-28","Clear",38.97904178,-77.07749691
"MCP312900BW","2025-01-28","Clear",39.0899202,-77.09653624
"MCP30910058","2025-01-28","Clear",39.12920094,-77.16619506
"MCP3374002J","2025-01-28","Clear",38.99039417,-77.1533645
"MCP3171002K","2025-01-28","Clear",39.17421333,-77.26133333
"MCP209400NZ","2025-01-28","Clear",39.006735,-77.07891667
"MCP320000F1","2025-01-28","Clear",39.02162017,-77.14314917
"MCP3355001M","2025-01-28","Clear",38.99258714,-77.0131903
"MCP312900BV","2025-01-28","Clear",39.08458036,-77.08987643
"MCP3009008J","2025-01-28","Clear",39.19834349,-77.24493303
"MCP235800DG","2025-01-28","Clear",39.05538506,-77.06282417
"MCP3410000X","2025-01-28","Clear",39.05490017,-77.08561367
"MCP3230006H","2025-01-27","Clear",39.07909762,-77.08735385
"MCP3317003B","2025-01-27","Clear",39.07942424,-76.94511581
"MCP30510084","2025-01-27","Clear",39.04928745,-77.11504979
"DD5676000L","2025-01-27","Clear",39.0806099,-77.14388057
"DD55670076","2025-01-27","Clear",39.09291738,-77.1227583
"MCP3352002M","2025-01-27","Clear",39.16973474,-77.2045732
"MCP3030007J","2025-01-27","Clear",38.98128518,-77.14073474
"MCP3337003Q","2025-01-27","Clear",39.06259684,-77.04126238
"MCP2861006K","2025-01-27","Clear",39.05302338,-77.13100971
"MCP2898005Q","2025-01-27","Clear",39.19101449,-77.22732984
"MCP29890034","2025-01-27","Clear",39.14517609,-77.4143575
"EJ7895006Y","2025-01-27","Clear",39.14136934,-77.19988453
"MCP2866008Y","2025-01-27","Clear",39.02344753,-77.13328555
"MCP1550005R","2025-01-27","Clear",39.05108026,-77.11639218
"MCP156300B2","2025-01-27","Clear",38.99968675,-77.07683413
"MCP34230016","2025-01-27","Clear",39.01101406,-77.04106123
"MCP3289003T","2025-01-27","Clear",38.98697892,-77.02679818
"MCP3260001K","2025-01-27","Clear",39.04082683,-76.99555433
"MCP2339009Y","2025-01-27","Clear",39.12261767,-77.1475885
"MCP2047005S","2025-01-27","Clear",39.12732633,-77.16278632
"DM84450027","2025-01-27","Clear",38.98154383,-77.00947151
"MCP2182003C","2025-01-27","Clear",39.02031996,-76.97660938
"MCP3280006B","2025-01-27","Clear",39.1078054,-77.00387826
"MCP3068005Y","2025-01-27","Clear",39.03471149,-77.0686421
"MCP312900BT","2025-01-27","Clear",39.093629,-77.07776716
"HA2386001Y","2025-01-27","Clear",39.16513021,-77.15688336
"MCP209400NY","2025-01-27","Clear",39.00803706,-77.08029055
"EJ78840070","2025-01-27","Clear",39.15925617,-77.2189195
"HA2434000P","2025-01-27","Clear",39.02226652,-77.02972773
"MCP3450000R","2025-01-26","Clear",39.080441,-76.95097867
"MCP3145005L","2025-01-26","Clear",38.99833544,-77.00230447
"DD56530048","2025-01-26","Clear",39.09724103,-77.19191727
"DD5651005X","2025-01-26","Clear",39.09030307,-77.15234135
"MCP3352002L","2025-01-26","Clear",39.18784176,-77.18698298
"MCP3450000Q","2025-01-26","Clear",39.1106845,-76.93360317
"MCP2440002L","2025-01-26","Clear",39.15673729,-77.21461361
"MCP13540027","2025-01-26","Clear",39.10555248,-77.15756113
"MCP91180054","2025-01-26","Clear",39.05164825,-77.07501275
"MCP2582005J","2025-01-26","Clear",39.14164012,-76.99782822
"MCP29320080","2025-01-26","Clear",39.03791386,-76.99446433
"DM8502001Q","2025-01-26","Clear",38.9926372,-76.99155225
"DD56620016","2025-01-26","Clear",39.0979939,-77.142328
"DD5668001C","2025-01-25","Clear",39.07516364,-77.1142921
"MCP3257007Y","2025-01-25","Clear",38.98983831,-77.09645443
"MCP3329003P","2025-01-25","Clear",39.06135352,-76.99822819
"MCP2861006J","2025-01-25","Clear",39.05429769,-77.14313283
"EJ7888007F","2025-01-25","Clear",39.13916912,-77.19391352
"MCP3245006Z","2025-01-25","Clear",39.17263167,-77.20845333
"MCP2875009R","2025-01-25","Cloudy",39.20920942,-77.16538697
"MCP31270047","2025-01-25","Clear",38.98421225,-77.13870522
"MCP3396001L","2025-01-25","Clear",39.09858313,-77.09943205
"MCP2460001Q","2025-01-25","Clear",39.174582,-77.20058666
"MCP2583004K","2025-01-25","Clear",39.10148117,-77.32793333
"MCP2905006X","2025-01-25","Clear",38.9870687,-77.0270975
"DM8493004M","2025-01-25","Clear",38.98160972,-76.98898455
"MCP3452000K","2025-01-25","Clear",39.03845462,-77.05729475
"EJ7908001F","2025-01-25","Clear",39.14820254,-77.20671145
"MCP2231008J","2025-01-25","Clear",39.06912506,-77.04566333
"DD56580038","2025-01-25","Clear",39.08219505,-77.18338282
"MCP3380002C","2025-01-25","Clear",39.05085252,-77.05164448
"MCP2940007Q","2025-01-25","Clear",39.0252069,-77.13176986
"MCP30780069","2025-01-25","Clear",39.058853,-77.08453983
"MCP2440002K","2025-01-25","Clear",39.14561912,-77.14397859
"MCP2420005Y","2025-01-25","Clear",39.07415783,-76.99102617
"MCP2582005H","2025-01-25","Clear",39.1490674,-77.02940453
"MCP3403001P","2025-01-25","Clear",39.09064383,-76.94180433
"MCP2187002J","2025-01-25","Clear",39.13548667,-77.17773833
"MCP91180053","2025-01-24","Clear",39.05167533,-77.08039729
"DD5677001G","2025-01-24","Clear",39.1000253,-77.18192927
"EJ7902001Q","2025-01-24","Clear",39.15959104,-77.22102704
"EJ7903002Q","2025-01-24","Clear",39.1475781,-77.23295371
"MCP3396001K","2025-01-24","Clear",39.09542567,-77.111702
"MCP3085005S","2025-01-24","Clear",39.0326175,-77.11793532
"MCP33200030","2025-01-24","Clear",39.01524267,-77.04247817
"MCP3411001L","2025-01-24","Clear",39.0285378,-77.10654247
"MCP3145005K","2025-01-24","Clear",39.01510846,-76.97646503
"MCP3037006V","2025-01-24","Clear",39.23757333,-77.27799833
"MCP3094005L","2025-01-24","Clear",39.15752159,-77.18918448
"EJ7908001C","2025-01-24","Clear",39.11526567,-77.21570617
"MCP29340066","2025-01-24","Clear",38.99778018,-77.10977872
"MCP27040027","2025-01-24","Unknown",39.05347147,-77.07072749
"MCP3168007L","2025-01-24","Clear",39.04942983,-77.18849653
"EJ7888007D","2025-01-24","Clear",39.14166252,-77.21760117
"MCP299100B2","2025-01-24","Clear",39.06403897,-77.03922399
"MCP34000022","2025-01-24","Clear",39.0839379,-76.94965228
"MCP283200B7","2025-01-24","Cloudy",38.98955667,-77.100355
"MCP3089004N","2025-01-24","Clear",39.0045374,-77.01073732
"DD5680000C","2025-01-24","Clear",39.06430292,-77.12603727
"DD56580037","2025-01-24","Clear",39.08707706,-77.11643656
"MCP320000F0","2025-01-24","Clear",39.01990625,-77.10195575
"MCP2732001C","2025-01-24","Clear",39.07317193,-77.00261903
"MCP3426000Y","2025-01-24","Clear",39.05478594,-77.11813958
"MCP3392001X","2025-01-24","Clear",39.03979195,-77.04304401
"MCP33190034","2025-01-24","Clear",39.03247925,-77.00363828
"MCP2637005T","2025-01-24","Cloudy",39.03160788,-77.19868533
"MCP2622004N","2025-01-24","Clear",39.11641836,-76.92784066
"MCP3269003Z","2025-01-24","Clear",39.05367352,-76.96263518
"MCP3387002B","2025-01-24","Clear",39.0417623,-76.98420066
"MCP2937005S","2025-01-23","Clear",39.01363855,-76.9759234
"MCP33220035","2025-01-23","Clear",39.06330941,-77.07358293
"MCP3113006Z","2025-01-23","Clear",39.07714035,-76.95296957
"MCP3192005Q","2025-01-23","Clear",39.05469324,-77.07987533
"MCP3407000S","2025-01-23","Clear",39.18995491,-77.24163084
"MCP2906003N","2025-01-23","Clear",39.17762058,-77.27114982
"DM84980012","2025-01-23","Clear",38.97786036,-77.00742216
"HA2483001L","2025-01-23","Clear",39.0111462,-77.08882861
"DD5663001S","2025-01-23","Clear",39.05935745,-77.12167285
"MCP3414001H","2025-01-23","Clear",38.9904937,-77.02395343
"EJ7907001G","2025-01-23","Clear",39.12548476,-77.18192449
"MCP29390078","2025-01-23","Clear",39.23460244,-77.28140951
"MCP30500067","2025-01-23","Clear",39.08493761,-77.07825571
"MCP2395002Y","2025-01-23","Clear",39.05745,-77.20416667
"MCP2752006Y","2025-01-23","Clear",38.9968998,-77.09667187
"MCP2466005N","2025-01-23","Clear",39.11456915,-77.2346873
"MCP287100BX","2025-01-23","Clear",39.03255539,-77.11975448
"MCP32320067","2025-01-23","Clear",39.12124216,-77.00970638
"MCP285900HS","2025-01-23","Clear",39.1475705,-77.23292
"MCP2460001N","2025-01-23","Clear",39.14577698,-77.14489648
"MCP9419005H","2025-01-23","Clear",39.10665902,-77.12100619
"MCP9428005H","2025-01-23","Clear",39.28588346,-77.20902568
"MCP33190033","2025-01-23","Clear",39.00959977,-77.04052159
"MCP21950072","2025-01-23","Clear",39.2454173,-77.1892916
"EJ7898005M","2025-01-23","Clear",39.1098669,-77.2168416
"EJ7898005N","2025-01-23","Clear",39.14450686,-77.22625852
"MCP2016008G","2025-01-23","Clear",39.05544533,-77.14880033
"MCP2946007S","2025-01-23","Clear",39.17455933,-77.25224783
"MCP2941005M","2025-01-23","Clear",39.15872654,-77.15973681
"MCP2965009K","2025-01-23","Clear",39.06105652,-77.04486164
"MCP209400NX","2025-01-23","Clear",38.99636,-77.05896333
"MCP3392001V","2025-01-23","Clear",39.04291109,-77.08544639
"MCP283200B6","2025-01-23","Clear",39.03594017,-77.075235
"MCP9442003Z","2025-01-23","Clear",39.17713717,-77.20369033
"MCP3009008H","2025-01-23","Clear",39.19829963,-77.24491343
"MCP28160049","2025-01-23","Clear",39.13934833,-77.40141667
"MCP3208006J","2025-01-23","Clear",39.02096181,-77.04471851
"MCP33620056","2025-01-23","Clear",39.00832346,-76.98601592
"MCP2772002D","2025-01-22","Clear",38.98987775,-77.15730931
"MCP1310000H","2025-01-22","Clear",38.98671933,-77.15752117
"DD56430050","2025-01-22","Clear",39.0835813,-77.14805378
"MCP3379001J","2025-01-22","Clear",39.18440557,-77.27338935
"MCP9310000H","2025-01-22","Clear",39.0568118,-77.08130158
"MCP3339004W","2025-01-22","Clear",39.06037733,-77.051061
"EJ787300B6","2025-01-22","Clear",39.13224476,-77.18876463
"EJ7907001F","2025-01-22","Clear",39.14167573,-77.2225783
"MCP137801BT","2025-01-22","Clear",38.99902126,-76.99729821
"MCP3407000R","2025-01-22","Cloudy",39.25045374,-77.19465716
"MCP2466005M","2025-01-22","Clear",39.14699082,-77.35653078
"MCP320000DZ","2025-01-22","Cloudy",38.95780714,-77.1015946
"MCP3230006G","2025-01-22","Clear",39.08053011,-77.08035865
"MCP2395002X","2025-01-22","Clear",39.0443565,-77.1719404
"MCP137801BS","2025-01-22","Clear",39.04756216,-76.98512659
"MCP3374002H","2025-01-22","Clear",39.00511933,-77.11101567
"MCP2637005S","2025-01-22","Clear",39.11356129,-77.24321167
"MCP2592004G","2025-01-22","Clear",39.2084356,-77.16923525
"MCP3238003B","2025-01-22","Clear",38.99811483,-77.02993294
"EJ79040020","2025-01-22","Clear",39.14314518,-77.20076284
"EJ7894005J","2025-01-22","Clear",39.11474287,-77.18596296
"DM8522003N","2025-01-22","Clear",38.98151205,-76.98885577
"MCP137801BR","2025-01-22","Clear",39.16469351,-77.24886819
"MCP20820034","2025-01-22","Clear",39.07903001,-77.08033613
"EJ7894005H","2025-01-22","Clear",39.15084907,-77.17445224
"MCP31740056","2025-01-22","Clear",39.15993956,-77.19940139
"MCP0617006M","2025-01-22","Clear",39.11244561,-76.99453183
"MCP9442003Y","2025-01-22","Clear",39.18258178,-77.19164553
"MCP22280020","2025-01-22","Clear",39.14522675,-77.14329966
"EJ79040021","2025-01-22","Clear",39.14182062,-77.22449207
"DD56520053","2025-01-22","Clear",39.06688262,-77.1616636
"DD55670072","2025-01-22","Clear",39.09410968,-77.14158942
"EJ78870057","2025-01-22","Clear",39.1428502,-77.20268975
"MCP3058005K","2025-01-22","Cloudy",39.121395,-77.11395833
"HA23100008","2025-01-22","Cloudy",39.17046207,-77.17687935
"MCP2603006P","2025-01-22","Clear",39.14099365,-77.15172765
"MCP2348006M","2025-01-22","Clear",39.01556085,-77.08868887
"MCP2738005H","2025-01-21","Clear",39.0678276,-76.95953529
"MCP1305005S","2025-01-21","Clear",39.1672467,-77.17297461
"MCP31440030","2025-01-21","Clear",39.0104535,-77.0955005
"MCP29300056","2025-01-21","Clear",39.08015512,-77.06167706
"EJ7906001V","2025-01-21","Clear",39.13595065,-77.19206987
"MCP29340064","2025-01-21","Clear",39.01237041,-77.09847052
"EJ78750060","2025-01-21","Clear",39.1552764,-77.20800376
"MCP3262005H","2025-01-21","Clear",39.0574562,-76.9680966
"DD56520052","2025-01-21","Clear",39.08510732,-77.15185208
"MCP29390077","2025-01-21","Clear",39.17871667,-77.23840167
"MCP3040007C","2025-01-21","Clear",39.21046217,-77.040113
"MCP137801BQ","2025-01-21","Cloudy",39.0451595,-76.99217244
"MCP2674005S","2025-01-21","Cloudy",39.27372171,-77.21829962
"MCP3123007S","2025-01-21","Clear",39.09094833,-77.03433167
"MCP29390076","2025-01-21","Clear",39.15702928,-77.28554924
"MCP320000DY","2025-01-21","Cloudy",38.98377847,-77.13799941
"EJ7908001B","2025-01-21","Clear",39.15214483,-77.21283311
"MCP3133005W","2025-01-21","Clear",39.155586,-77.06788883
"EJ7895006V","2025-01-21","Clear",39.14358842,-77.223568
"MCP21950071","2025-01-21","Cloudy",39.22057372,-77.26598403
"EJ78870055","2025-01-21","Clear",39.15243717,-77.21200483
"MCP3089004M","2025-01-21","Clear",39.02722811,-76.98716616
"DM8493004L","2025-01-21","Clear",38.98498186,-76.98947607
"DD55670071","2025-01-21","Clear",39.07032962,-77.1604896
"MCP2946007R","2025-01-21","Clear",39.19011984,-77.26656366
"MCP235800DD","2025-01-21","Clear",38.98492304,-77.14282105
"MCP285900HR","2025-01-21","Clear",39.10344724,-77.19093487
"MCP2552007N","2025-01-21","Clear",39.16968577,-77.41440987
"DD55670070","2025-01-21","Clear",39.07054827,-77.16067468
"MCP3123007R","2025-01-21","Clear",39.06568418,-77.09936379
"MCP9392001R","2025-01-21","Clear",39.22397667,-77.13997833
"MCP3208006H","2025-01-21","Clear",38.99752906,-77.02705869
"MCP3061002R","2025-01-20","Clear",39.1964415,-77.274858
"MCP2339009W","2025-01-20","Clear",39.0570775,-77.11489367
"MCP31930063","2025-01-20","Clear",39.03554333,-77.0257995
"MCP3450000P","2025-01-20","Clear",39.08157433,-76.941261
"MCP2898005P","2025-01-20","Clear",39.18643045,-77.23125696
"MCP2967006G","2025-01-20","Clear",39.00663153,-77.12171144
"EJ7906001S","2025-01-20","Clear",39.1480815,-77.206563
"MCP3339004T","2025-01-20","Clear",39.09405767,-77.07964067
"DD561500HR","2025-01-20","Clear",39.07095412,-77.13216132
"MCP2528002B","2025-01-20","Clear",39.07296498,-76.93893808
"MCP3260001J","2025-01-20","Clear",39.02022917,-77.01253283
"MCP3079006Y","2025-01-20","Clear",39.15774517,-77.27075957
"MCP3358002N","2025-01-20","Clear",38.95468092,-77.12843568
"MCP272600CH","2025-01-20","Clear",39.09988222,-77.13978148
"MCP3123007Q","2025-01-20","Clear",39.09606167,-77.001475
"MCP3138007K","2025-01-20","Clear",39.1986235,-77.02439867
"MCP1305005R","2025-01-20","Snow",39.10365747,-77.20615027
"MCP3401001X","2025-01-19","Freezing Rain Or Freezing Drizzle",39.03673417,-76.9890575
"MCP2582005G","2025-01-19","Snow",39.1254207,-77.02748772
"MCP32140037","2025-01-19","Snow",39.19783683,-77.24470167
"MCP3238003C","2025-01-19","Snow",39.14783875,-77.27479924
"MCP2674005R","2025-01-19","Snow",39.323245,-77.19711
"MCP2967006F","2025-01-19","Blowing Snow",39.00621676,-77.11894072
"MCP3329003N","2025-01-19","Blowing Snow",39.03490916,-77.00135428
"MCP30000053","2025-01-19","Snow",39.26950996,-77.21809608
"MCP25280028","2025-01-19","Snow",39.11608699,-76.96234035
"EJ79050029","2025-01-19","Rain",39.15018092,-77.20463052
"DM8522003M","2025-01-19","Rain",38.9883175,-76.98733184
"MCP33620053","2025-01-19","Rain",39.06435178,-76.96927712
"MCP3171002J","2025-01-19","Rain",39.18449,-77.26429333
"MCP30000052","2025-01-19","Clear",39.17694425,-77.27016345
"MCP3424000X","2025-01-19","Clear",39.17746268,-77.18948538
"MCP15660025","2025-01-19","Clear",39.05689386,-77.10315451
"MCP2582005F","2025-01-19","Clear",39.05849603,-77.04990867
"MCP3403001N","2025-01-19","Clear",39.0822,-76.94592999
"EJ7884006Z","2025-01-18","Clear",39.15025283,-77.20622476
"MCP2330004W","2025-01-18","Clear",39.15967258,-77.07730027
"MCP9301005P","2025-01-18","Clear",39.15871204,-77.21885732
"DM83700025","2025-01-18","Clear",38.98506447,-77.02296439
"MCP2782005F","2025-01-18","Cloudy",39.08376726,-77.07760744
"MCP2674005Q","2025-01-18","Clear",39.18938693,-77.12064713
"MCP2921005H","2025-01-18","Clear",39.2009622,-77.24558661
"MCP3030007H","2025-01-18","Clear",38.96247585,-77.09162736
"MCP12330069","2025-01-18","Cloudy",39.02989244,-77.0757573
"MCP3262005G","2025-01-18","Rain",39.17563483,-77.27168717
"MCP27990088","2025-01-18","Clear",38.99258283,-77.009785
